timestamp,joint_positions,joint_velocities,object_position,target_position,last_action,interpered_actions
1745586310.727335,"[0.18122088664534566, 1.0211884081571996, 0.6937386177653011, 0.5574720889488223, 0.5575370355995417, 0.5846460345562736, -0.3744645870039424, -0.02299430310726166, -0.02299430310726166]","[-0.0005550222212446052, 0.0008032485131336967, 0.0002334665624661893, -0.0010186891318465785, -0.0013151458619634472, -9.87881022205411e-06, -0.0019101150629321226, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586310.737369,"[0.18122088664534566, 1.0211884081571996, 0.6937386177653011, 0.5574720889488223, 0.5575370355995417, 0.5846460345562736, -0.3744645870039424, -0.02299430310726166, -0.02299430310726166]","[-0.0005550222212446052, 0.0008032485131336967, 0.0002334665624661893, -0.0010186891318465785, -0.0013151458619634472, -9.87881022205411e-06, -0.0019101150629321226, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586310.7473085,"[0.1812148618839167, 1.0211827429913376, 0.6937385845407669, 0.5574734303409641, 0.5575391957432111, 0.5846460340987427, -0.37446234311755827, -0.02299430310726166, -0.02299430310726166]","[0.0007458196698534981, -0.0009695256206755841, 0.0006669811476204472, -3.5581987353495835e-05, 0.0005450312810685444, 0.00018417740653452124, -0.00022902741440265073, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586310.7573745,"[0.1812148618839167, 1.0211827429913376, 0.6937385845407669, 0.5574734303409641, 0.5575391957432111, 0.5846460340987427, -0.37446234311755827, -0.02299430310726166, -0.02299430310726166]","[0.0007458196698534981, -0.0009695256206755841, 0.0006669811476204472, -3.5581987353495835e-05, 0.0005450312810685444, 0.00018417740653452124, -0.00022902741440265073, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586310.767746,"[0.1812148618839167, 1.0211827429913376, 0.6937385845407669, 0.5574734303409641, 0.5575391957432111, 0.5846460340987427, -0.37446234311755827, -0.02299430310726166, -0.02299430310726166]","[0.0007458196698534981, -0.0009695256206755841, 0.0006669811476204472, -3.5581987353495835e-05, 0.0005450312810685444, 0.00018417740653452124, -0.00022902741440265073, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586310.7772593,"[0.1812148618839167, 1.0211827429913376, 0.6937385845407669, 0.5574734303409641, 0.5575391957432111, 0.5846460340987427, -0.37446234311755827, -0.02299430310726166, -0.02299430310726166]","[0.0007458196698534981, -0.0009695256206755841, 0.0006669811476204472, -3.5581987353495835e-05, 0.0005450312810685444, 0.00018417740653452124, -0.00022902741440265073, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586310.7874227,"[0.18121245093480237, 1.0211856307205576, 0.6937387157498673, 0.5574738690080872, 0.5575416239827938, 0.5846435421415941, -0.374456710431069, -0.02299430310726166, -0.02299430310726166]","[-3.996300225021214e-05, -4.269684570946611e-05, 0.0007256810996911403, 0.00013507908648864738, -0.00018357343159668214, -0.0002494134846521207, 0.000958798568513008, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586310.7978911,"[0.18121245093480237, 1.0211856307205576, 0.6937387157498673, 0.5574738690080872, 0.5575416239827938, 0.5846435421415941, -0.374456710431069, -0.02299430310726166, -0.02299430310726166]","[-3.996300225021214e-05, -4.269684570946611e-05, 0.0007256810996911403, 0.00013507908648864738, -0.00018357343159668214, -0.0002494134846521207, 0.000958798568513008, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586310.8072965,"[0.18121245093480237, 1.0211856307205576, 0.6937387157498673, 0.5574738690080872, 0.5575416239827938, 0.5846435421415941, -0.374456710431069, -0.027839190289378167, -0.027839190289378167]","[-3.996300225021214e-05, -4.269684570946611e-05, 0.0007256810996911403, 0.00013507908648864738, -0.00018357343159668214, -0.0002494134846521207, 0.000958798568513008, -0.08553085244038812, -0.08553085244038812]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586310.817395,"[0.18120583453469477, 1.0211808245233684, 0.6937346534008609, 0.557471890353217, 0.5575445517194524, 0.5846460208202249, -0.37446501540857413, -0.027839190289378167, -0.027839190289378167]","[-0.0012566114160114169, -0.00026616241009807796, -0.0020205308643946795, 0.00014099217437078468, -0.00016383539366155402, 0.00016839950423871888, -0.0027121318510953643, -0.08553085244038812, -0.08553085244038812]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586310.8274086,"[0.18120583453469477, 1.0211808245233684, 0.6937346534008609, 0.557471890353217, 0.5575445517194524, 0.5846460208202249, -0.37446501540857413, -0.027839190289378167, -0.027839190289378167]","[-0.0012566114160114169, -0.00026616241009807796, -0.0020205308643946795, 0.00014099217437078468, -0.00016383539366155402, 0.00016839950423871888, -0.0027121318510953643, -0.08553085244038812, -0.08553085244038812]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586310.8374841,"[0.18120583453469477, 1.0211808245233684, 0.6937346534008609, 0.557471890353217, 0.5575445517194524, 0.5846460208202249, -0.37446501540857413, -0.027839190289378167, -0.027839190289378167]","[-0.0012566114160114169, -0.00026616241009807796, -0.0020205308643946795, 0.00014099217437078468, -0.00016383539366155402, 0.00016839950423871888, -0.0027121318510953643, -0.08553085244038812, -0.08553085244038812]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586310.8473406,"[0.18120583453469477, 1.0211808245233684, 0.6937346534008609, 0.557471890353217, 0.5575445517194524, 0.5846460208202249, -0.37446501540857413, -0.027839190289378167, -0.027839190289378167]","[-0.0012566114160114169, -0.00026616241009807796, -0.0020205308643946795, 0.00014099217437078468, -0.00016383539366155402, 0.00016839950423871888, -0.0027121318510953643, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586310.8573296,"[0.18120329377713212, 1.0211834843790286, 0.6937371871509223, 0.557471427000662, 0.5575484146655415, 0.5846425391934642, -0.3744571523777946, -0.027839190289378167, -0.027839190289378167]","[0.0002943724526248057, -0.000914721177528132, -7.346064284932636e-05, 0.00018422549798032255, 0.0006785437416216021, -0.0003204219380230701, 0.0010942431057893876, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586310.8673854,"[0.18120329377713212, 1.0211834843790286, 0.6937371871509223, 0.557471427000662, 0.5575484146655415, 0.5846425391934642, -0.3744571523777946, -0.027839190289378167, -0.027839190289378167]","[0.0002943724526248057, -0.000914721177528132, -7.346064284932636e-05, 0.00018422549798032255, 0.0006785437416216021, -0.0003204219380230701, 0.0010942431057893876, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586310.8775408,"[0.18120329377713212, 1.0211834843790286, 0.6937371871509223, 0.557471427000662, 0.5575484146655415, 0.5846425391934642, -0.3744571523777946, -0.027839190289378167, -0.027839190289378167]","[0.0002943724526248057, -0.000914721177528132, -7.346064284932636e-05, 0.00018422549798032255, 0.0006785437416216021, -0.0003204219380230701, 0.0010942431057893876, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586310.8879542,"[0.1812010909491684, 1.0211866102922615, 0.6937375595657043, 0.5574732105496558, 0.5575454378632776, 0.5846452768961732, -0.3744615688463747, -0.027839190289378167, -0.027839190289378167]","[-0.0003960199569717123, -9.951557459462752e-05, -0.00019080574578351898, -0.0002732030342274887, -0.0017377097348630546, 0.0006798345734434143, -0.0002985723074504735, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586310.8973756,"[0.1812010909491684, 1.0211866102922615, 0.6937375595657043, 0.5574732105496558, 0.5575454378632776, 0.5846452768961732, -0.3744615688463747, -0.027839190289378167, -0.027839190289378167]","[-0.0003960199569717123, -9.951557459462752e-05, -0.00019080574578351898, -0.0002732030342274887, -0.0017377097348630546, 0.0006798345734434143, -0.0002985723074504735, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586310.9075334,"[0.1812010909491684, 1.0211866102922615, 0.6937375595657043, 0.5574732105496558, 0.5575454378632776, 0.5846452768961732, -0.3744615688463747, -0.027839190289378167, -0.027839190289378167]","[-0.0003960199569717123, -9.951557459462752e-05, -0.00019080574578351898, -0.0002732030342274887, -0.0017377097348630546, 0.0006798345734434143, -0.0002985723074504735, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586310.9177523,"[0.1811986150478025, 1.02118155188468, 0.6937378912242755, 0.557471253541931, 0.5575450918717335, 0.5846460212805158, -0.3744623315933343, -0.027839190289378167, -0.027839190289378167]","[3.1180422308625755e-05, -0.001476772220272401, 0.0008084505693762105, -0.0011909482476456055, -0.0008919880502428704, -0.0005305550618282415, -0.0023147277419939827, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586310.9276505,"[0.1811986150478025, 1.02118155188468, 0.6937378912242755, 0.557471253541931, 0.5575450918717335, 0.5846460212805158, -0.3744623315933343, -0.027839190289378167, -0.027839190289378167]","[3.1180422308625755e-05, -0.001476772220272401, 0.0008084505693762105, -0.0011909482476456055, -0.0008919880502428704, -0.0005305550618282415, -0.0023147277419939827, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586310.9374754,"[0.1811986150478025, 1.02118155188468, 0.6937378912242755, 0.557471253541931, 0.5575450918717335, 0.5846460212805158, -0.3744623315933343, -0.027839190289378167, -0.027839190289378167]","[3.1180422308625755e-05, -0.001476772220272401, 0.0008084505693762105, -0.0011909482476456055, -0.0008919880502428704, -0.0005305550618282415, -0.0023147277419939827, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586310.9473794,"[0.1811986150478025, 1.02118155188468, 0.6937378912242755, 0.557471253541931, 0.5575450918717335, 0.5846460212805158, -0.3744623315933343, -0.027839190289378167, -0.027839190289378167]","[3.1180422308625755e-05, -0.001476772220272401, 0.0008084505693762105, -0.0011909482476456055, -0.0008919880502428704, -0.0005305550618282415, -0.0023147277419939827, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586310.9574492,"[0.18118512139629545, 1.0211881894904182, 0.6937396098151378, 0.5574749923547002, 0.5575508972015438, 0.5846444437039175, -0.37445675289295716, -0.027839190289378167, -0.027839190289378167]","[-0.00020948636634722422, -8.580029083283072e-05, -0.0009046077845341191, 0.0007378154892424814, 3.7900219229749805e-05, -0.00010292900381462023, 0.0013107320376868374, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586310.9677045,"[0.18118512139629545, 1.0211881894904182, 0.6937396098151378, 0.5574749923547002, 0.5575508972015438, 0.5846444437039175, -0.37445675289295716, -0.027839190289378167, -0.027839190289378167]","[-0.00020948636634722422, -8.580029083283072e-05, -0.0009046077845341191, 0.0007378154892424814, 3.7900219229749805e-05, -0.00010292900381462023, 0.0013107320376868374, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586310.977444,"[0.18118512139629545, 1.0211881894904182, 0.6937396098151378, 0.5574749923547002, 0.5575508972015438, 0.5846444437039175, -0.37445675289295716, -0.027839190289378167, -0.027839190289378167]","[-0.00020948636634722422, -8.580029083283072e-05, -0.0009046077845341191, 0.0007378154892424814, 3.7900219229749805e-05, -0.00010292900381462023, 0.0013107320376868374, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586310.9873466,"[0.18115107102116282, 1.0211812567455099, 0.6937357123947447, 0.557471611456188, 0.5575438117350627, 0.584646016241464, -0.3744603418417468, -0.032385949939489365, -0.032385949939489365]","[-0.0012166860535295465, -0.001287065937265741, -0.0014215084970641602, -0.0008233527278824216, -0.0018118906789300177, 0.00043145769416168305, 0.0001266810408825451, -0.13100552560530443, -0.13100552560530443]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586310.9972725,"[0.18115107102116282, 1.0211812567455099, 0.6937357123947447, 0.557471611456188, 0.5575438117350627, 0.584646016241464, -0.3744603418417468, -0.032385949939489365, -0.032385949939489365]","[-0.0012166860535295465, -0.001287065937265741, -0.0014215084970641602, -0.0008233527278824216, -0.0018118906789300177, 0.00043145769416168305, 0.0001266810408825451, -0.13100552560530443, -0.13100552560530443]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586311.007364,"[0.18115107102116282, 1.0211812567455099, 0.6937357123947447, 0.557471611456188, 0.5575438117350627, 0.584646016241464, -0.3744603418417468, -0.032385949939489365, -0.032385949939489365]","[-0.0012166860535295465, -0.001287065937265741, -0.0014215084970641602, -0.0008233527278824216, -0.0018118906789300177, 0.00043145769416168305, 0.0001266810408825451, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586311.0173583,"[0.1811148325418797, 1.0211843347095317, 0.6937346371932787, 0.5574732086601957, 0.5575475153531193, 0.5846452768961954, -0.37446217606100735, -0.032385949939489365, -0.032385949939489365]","[-0.0009750623828973006, 0.0014204795882397823, -0.0019058035959172886, 0.0006105356842063898, 0.0007731123042210668, 0.00022430890915344463, -0.001990581546609857, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
1745586311.0274992,"[0.1811148325418797, 1.0211843347095317, 0.6937346371932787, 0.5574732086601957, 0.5575475153531193, 0.5846452768961954, -0.37446217606100735, -0.032385949939489365, -0.032385949939489365]","[-0.0009750623828973006, 0.0014204795882397823, -0.0019058035959172886, 0.0006105356842063898, 0.0007731123042210668, 0.00022430890915344463, -0.001990581546609857, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.207218    2.0164204   1.5347072   1.1474962   0.45797813  0.9045992
 -0.44601342 -1.0969532 ]","[0.207218, 2.0164204, 1.5347072, 1.1474962, 0.45797813, 0.9045992, -0.44601342, -1.0969532]"
